entitlement_id,person_id,acct_id,platform,role_id,role_name,is_admin_role,permission_id,resource,action,privilege_level,is_sensitive,granted_at
ENT-000895,ID-0166,acct-okt-ID-0166-8244b8,okta,role-okt-004,App User,False,perm-okt-02-01,user-management,write,write,False,2025-10-20T12:44:11.753005
ENT-000896,ID-0167,acct-git-ID-0167-146da8,github,role-git-003,Collaborator,False,perm-git-00-00,repos:private,read,read,False,2025-09-08T12:44:11.753005
ENT-000897,ID-0167,acct-git-ID-0167-146da8,github,role-git-003,Collaborator,False,perm-git-03-02,packages,create,write,False,2025-09-08T12:44:11.753005
ENT-000898,ID-0167,acct-git-ID-0167-146da8,github,role-git-003,Collaborator,False,perm-git-03-01,packages,write,write,False,2025-09-08T12:44:11.753005
ENT-000899,ID-0168,acct-okt-ID-0168-5cc846,okta,role-okt-004,App User,False,perm-okt-02-01,user-management,write,write,False,2025-08-31T12:44:11.753005
ENT-000900,ID-0168,acct-sal-ID-0168-3b44b6,salesforce,role-sal-005,Chatter User,False,perm-sal-03-01,reports,write,write,False,2025-06-23T12:44:11.753005
ENT-000901,ID-0168,acct-act-ID-0168-4d8479,active_directory,role-act-005,DNS Admins,False,perm-act-03-01,dns,write,write,False,2025-12-11T12:44:11.753005
ENT-000902,ID-0168,acct-act-ID-0168-4d8479,active_directory,role-act-005,DNS Admins,False,perm-act-01-01,file-server,write,write,False,2025-12-11T12:44:11.753005
ENT-000903,ID-0169,acct-okt-ID-0169-6e7d9e,okta,role-okt-003,Everyone,False,perm-okt-04-00,policies,read,read,False,2025-10-06T12:44:11.753005
ENT-000904,ID-0169,acct-okt-ID-0169-6e7d9e,okta,role-okt-003,Everyone,False,perm-okt-00-00,sso-apps,read,read,False,2025-10-06T12:44:11.753005
ENT-000905,ID-0169,acct-okt-ID-0169-6e7d9e,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2025-10-06T12:44:11.753005
ENT-000906,ID-0169,acct-okt-ID-0169-6e7d9e,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2025-10-06T12:44:11.753005
ENT-000907,ID-0169,acct-okt-ID-0169-6e7d9e,okta,role-okt-003,Everyone,False,perm-okt-04-02,policies,create,write,False,2025-10-06T12:44:11.753005
ENT-000908,ID-0169,acct-aws-ID-0169-07f1d7,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2025-09-28T12:44:11.753005
ENT-000909,ID-0169,acct-aws-ID-0169-07f1d7,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-05-01,kms:*,write,write,False,2025-09-28T12:44:11.753005
ENT-000910,ID-0169,acct-act-ID-0169-6b88bf,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2026-04-21T12:44:11.753005
ENT-000911,ID-0169,acct-act-ID-0169-6b88bf,active_directory,role-act-003,Domain User,False,perm-act-01-00,file-server,read,read,False,2026-04-21T12:44:11.753005
ENT-000912,ID-0169,acct-act-ID-0169-6b88bf,active_directory,role-act-003,Domain User,False,perm-act-01-02,file-server,create,write,False,2026-04-21T12:44:11.753005
ENT-000913,ID-0170,acct-sal-ID-0170-93e935,salesforce,role-sal-002,Standard User,False,perm-sal-01-01,contacts,write,write,False,2025-08-28T12:44:11.753005
ENT-000914,ID-0170,acct-sal-ID-0170-93e935,salesforce,role-sal-002,Standard User,False,perm-sal-04-04,setup,admin,admin,True,2025-08-28T12:44:11.753005
ENT-000915,ID-0170,acct-act-ID-0170-e677a1,active_directory,role-act-005,DNS Admins,False,perm-act-03-01,dns,write,write,False,2025-09-20T12:44:11.753005
ENT-000916,ID-0170,acct-act-ID-0170-e677a1,active_directory,role-act-005,DNS Admins,False,perm-act-01-01,file-server,write,write,False,2025-09-20T12:44:11.753005
ENT-000917,ID-0170,acct-aws-ID-0170-b111dc,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-04-02,lambda:*,create,write,False,2025-09-29T12:44:11.753005
ENT-000918,ID-0170,acct-aws-ID-0170-b111dc,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-00-02,s3://prod-data,create,write,False,2025-09-29T12:44:11.753005
ENT-000919,ID-0171,acct-sal-ID-0171-217cc3,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2025-09-16T12:44:11.753005
ENT-000920,ID-0171,acct-sal-ID-0171-217cc3,salesforce,role-sal-003,Read Only,False,perm-sal-03-02,reports,create,write,False,2025-09-16T12:44:11.753005
ENT-000921,ID-0171,acct-sal-ID-0171-217cc3,salesforce,role-sal-003,Read Only,False,perm-sal-04-03,setup,delete,admin,True,2025-09-16T12:44:11.753005
ENT-000922,ID-0171,acct-sal-ID-0171-217cc3,salesforce,role-sal-003,Read Only,False,perm-sal-03-03,reports,delete,admin,True,2025-09-16T12:44:11.753005
ENT-000923,ID-0171,acct-okt-ID-0171-1a072b,okta,role-okt-003,Everyone,False,perm-okt-04-00,policies,read,read,False,2026-04-26T12:44:11.753005
ENT-000924,ID-0171,acct-okt-ID-0171-1a072b,okta,role-okt-003,Everyone,False,perm-okt-00-00,sso-apps,read,read,False,2026-04-26T12:44:11.753005
ENT-000925,ID-0171,acct-okt-ID-0171-1a072b,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2026-04-26T12:44:11.753005
ENT-000926,ID-0171,acct-okt-ID-0171-1a072b,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2026-04-26T12:44:11.753005
ENT-000927,ID-0171,acct-okt-ID-0171-1a072b,okta,role-okt-003,Everyone,False,perm-okt-04-02,policies,create,write,False,2026-04-26T12:44:11.753005
ENT-000928,ID-0172,acct-git-ID-0172-4b2d52,github,role-git-004,Triage,False,perm-git-03-02,packages,create,write,False,2026-05-10T12:44:11.753005
ENT-000929,ID-0172,acct-git-ID-0172-4b2d52,github,role-git-004,Triage,False,perm-git-01-03,repos:public,delete,admin,True,2026-05-10T12:44:11.753005
ENT-000930,ID-0172,acct-aws-ID-0172-56335e,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2025-07-25T12:44:11.753005
ENT-000931,ID-0172,acct-aws-ID-0172-56335e,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-05-01,kms:*,write,write,False,2025-07-25T12:44:11.753005
ENT-000932,ID-0173,acct-aws-ID-0173-a37bce,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-02,s3://prod-data,create,write,False,2025-10-13T12:44:11.753005
ENT-000933,ID-0173,acct-aws-ID-0173-a37bce,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2025-10-13T12:44:11.753005
ENT-000934,ID-0173,acct-aws-ID-0173-a37bce,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-03,s3://prod-data,delete,admin,True,2025-10-13T12:44:11.753005
ENT-000935,ID-0173,acct-aws-ID-0173-a37bce,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2025-10-13T12:44:11.753005
ENT-000936,ID-0174,acct-okt-ID-0174-0428ab,okta,role-okt-004,App User,False,perm-okt-02-01,user-management,write,write,False,2025-10-02T12:44:11.753005
ENT-000937,ID-0175,acct-sal-ID-0175-936b7f,salesforce,role-sal-005,Chatter User,False,perm-sal-03-01,reports,write,write,False,2025-10-16T12:44:11.753005
ENT-000938,ID-0175,acct-act-ID-0175-bb4f4e,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2025-06-29T12:44:11.753005
ENT-000939,ID-0175,acct-act-ID-0175-bb4f4e,active_directory,role-act-003,Domain User,False,perm-act-01-00,file-server,read,read,False,2025-06-29T12:44:11.753005
ENT-000940,ID-0175,acct-act-ID-0175-bb4f4e,active_directory,role-act-003,Domain User,False,perm-act-01-02,file-server,create,write,False,2025-06-29T12:44:11.753005
ENT-000941,ID-0176,acct-act-ID-0176-f89a0e,active_directory,role-act-005,DNS Admins,False,perm-act-03-01,dns,write,write,False,2025-11-24T12:44:11.753005
ENT-000942,ID-0176,acct-act-ID-0176-f89a0e,active_directory,role-act-005,DNS Admins,False,perm-act-01-01,file-server,write,write,False,2025-11-24T12:44:11.753005
ENT-000943,ID-0176,acct-git-ID-0176-e59265,github,role-git-002,Member,False,perm-git-01-03,repos:public,delete,admin,True,2025-08-26T12:44:11.753005
ENT-000944,ID-0176,acct-git-ID-0176-e59265,github,role-git-002,Member,False,perm-git-00-02,repos:private,create,write,False,2025-08-26T12:44:11.753005
ENT-000945,ID-0176,acct-sal-ID-0176-6effd5,salesforce,role-sal-002,Standard User,False,perm-sal-01-01,contacts,write,write,False,2025-12-02T12:44:11.753005
ENT-000946,ID-0176,acct-sal-ID-0176-6effd5,salesforce,role-sal-002,Standard User,False,perm-sal-04-04,setup,admin,admin,True,2025-12-02T12:44:11.753005
ENT-000947,ID-0177,acct-aws-ID-0177-ba3c2a,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-02,s3://prod-data,create,write,False,2025-08-25T12:44:11.753005
ENT-000948,ID-0177,acct-aws-ID-0177-ba3c2a,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2025-08-25T12:44:11.753005
ENT-000949,ID-0177,acct-aws-ID-0177-ba3c2a,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-03,s3://prod-data,delete,admin,True,2025-08-25T12:44:11.753005
ENT-000950,ID-0177,acct-aws-ID-0177-ba3c2a,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2025-08-25T12:44:11.753005
ENT-000951,ID-0178,acct-act-ID-0178-1590f0,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2026-06-04T12:44:11.753005
ENT-000952,ID-0178,acct-act-ID-0178-1590f0,active_directory,role-act-003,Domain User,False,perm-act-01-00,file-server,read,read,False,2026-06-04T12:44:11.753005
ENT-000953,ID-0178,acct-act-ID-0178-1590f0,active_directory,role-act-003,Domain User,False,perm-act-01-02,file-server,create,write,False,2026-06-04T12:44:11.753005
ENT-000954,ID-0178,acct-okt-ID-0178-bfce62,okta,role-okt-004,App User,False,perm-okt-02-01,user-management,write,write,False,2025-07-15T12:44:11.753005
ENT-000955,ID-0179,acct-sal-ID-0179-648a3e,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2025-07-23T12:44:11.753005
ENT-000956,ID-0180,acct-git-ID-0180-e2c358,github,role-git-003,Collaborator,False,perm-git-00-00,repos:private,read,read,False,2025-11-01T12:44:11.753005
ENT-000957,ID-0180,acct-git-ID-0180-e2c358,github,role-git-003,Collaborator,False,perm-git-03-02,packages,create,write,False,2025-11-01T12:44:11.753005
ENT-000958,ID-0180,acct-git-ID-0180-e2c358,github,role-git-003,Collaborator,False,perm-git-03-01,packages,write,write,False,2025-11-01T12:44:11.753005
ENT-000959,ID-0180,acct-aws-ID-0180-a46d2f,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-02,s3://prod-data,create,write,False,2025-10-07T12:44:11.753005
ENT-000960,ID-0180,acct-aws-ID-0180-a46d2f,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2025-10-07T12:44:11.753005
ENT-000961,ID-0180,acct-aws-ID-0180-a46d2f,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-03,s3://prod-data,delete,admin,True,2025-10-07T12:44:11.753005
ENT-000962,ID-0180,acct-aws-ID-0180-a46d2f,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2025-10-07T12:44:11.753005
ENT-000963,ID-0180,acct-act-ID-0180-5a0706,active_directory,role-act-005,DNS Admins,False,perm-act-03-01,dns,write,write,False,2025-12-13T12:44:11.753005
ENT-000964,ID-0180,acct-act-ID-0180-5a0706,active_directory,role-act-005,DNS Admins,False,perm-act-01-01,file-server,write,write,False,2025-12-13T12:44:11.753005
ENT-000965,ID-0181,acct-aws-ID-0181-842eee,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-02,s3://prod-data,create,write,False,2025-10-21T12:44:11.753005
ENT-000966,ID-0181,acct-aws-ID-0181-842eee,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2025-10-21T12:44:11.753005
ENT-000967,ID-0181,acct-aws-ID-0181-842eee,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-03,s3://prod-data,delete,admin,True,2025-10-21T12:44:11.753005
ENT-000968,ID-0181,acct-aws-ID-0181-842eee,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2025-10-21T12:44:11.753005
ENT-000969,ID-0182,acct-okt-ID-0182-f13f63,okta,role-okt-003,Everyone,False,perm-okt-04-00,policies,read,read,False,2025-12-21T12:44:11.753005
ENT-000970,ID-0182,acct-okt-ID-0182-f13f63,okta,role-okt-003,Everyone,False,perm-okt-00-00,sso-apps,read,read,False,2025-12-21T12:44:11.753005
ENT-000971,ID-0182,acct-okt-ID-0182-f13f63,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2025-12-21T12:44:11.753005
ENT-000972,ID-0182,acct-okt-ID-0182-f13f63,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2025-12-21T12:44:11.753005
ENT-000973,ID-0182,acct-okt-ID-0182-f13f63,okta,role-okt-003,Everyone,False,perm-okt-04-02,policies,create,write,False,2025-12-21T12:44:11.753005
ENT-000974,ID-0183,acct-sal-ID-0183-100eca,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2026-05-24T12:44:11.753005
ENT-000975,ID-0184,acct-okt-ID-0184-3b66f8,okta,role-okt-003,Everyone,False,perm-okt-04-00,policies,read,read,False,2026-02-10T12:44:11.753005
ENT-000976,ID-0184,acct-okt-ID-0184-3b66f8,okta,role-okt-003,Everyone,False,perm-okt-00-00,sso-apps,read,read,False,2026-02-10T12:44:11.753005
ENT-000977,ID-0184,acct-okt-ID-0184-3b66f8,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2026-02-10T12:44:11.753005
ENT-000978,ID-0184,acct-okt-ID-0184-3b66f8,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2026-02-10T12:44:11.753005
ENT-000979,ID-0184,acct-okt-ID-0184-3b66f8,okta,role-okt-003,Everyone,False,perm-okt-04-02,policies,create,write,False,2026-02-10T12:44:11.753005
ENT-000980,ID-0185,acct-act-ID-0185-df7877,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2026-03-19T12:44:11.753005
ENT-000981,ID-0185,acct-act-ID-0185-df7877,active_directory,role-act-003,Domain User,False,perm-act-01-00,file-server,read,read,False,2026-03-19T12:44:11.753005
ENT-000982,ID-0185,acct-act-ID-0185-df7877,active_directory,role-act-003,Domain User,False,perm-act-01-02,file-server,create,write,False,2026-03-19T12:44:11.753005
ENT-000983,ID-0185,acct-sal-ID-0185-24be01,salesforce,role-sal-002,Standard User,False,perm-sal-01-01,contacts,write,write,False,2025-11-20T12:44:11.753005
ENT-000984,ID-0185,acct-sal-ID-0185-24be01,salesforce,role-sal-002,Standard User,False,perm-sal-04-04,setup,admin,admin,True,2025-11-20T12:44:11.753005
ENT-000985,ID-0186,acct-aws-ID-0186-4b90ed,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-02,s3://prod-data,create,write,False,2025-11-27T12:44:11.753005
ENT-000986,ID-0186,acct-aws-ID-0186-4b90ed,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2025-11-27T12:44:11.753005
ENT-000987,ID-0186,acct-aws-ID-0186-4b90ed,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-03,s3://prod-data,delete,admin,True,2025-11-27T12:44:11.753005
ENT-000988,ID-0186,acct-aws-ID-0186-4b90ed,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2025-11-27T12:44:11.753005
ENT-000989,ID-0186,acct-sal-ID-0186-05d8b0,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2025-10-20T12:44:11.753005
ENT-000990,ID-0187,acct-act-ID-0187-deb426,active_directory,role-act-004,Remote Desktop Users,False,perm-act-04-00,gpo,read,read,False,2025-08-11T12:44:11.753005
ENT-000991,ID-0187,acct-okt-ID-0187-73a29d,okta,role-okt-004,App User,False,perm-okt-02-01,user-management,write,write,False,2025-10-26T12:44:11.753005
ENT-000992,ID-0188,acct-aws-ID-0188-1da606,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2025-11-21T12:44:11.753005
ENT-000993,ID-0188,acct-aws-ID-0188-1da606,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-05-01,kms:*,write,write,False,2025-11-21T12:44:11.753005
ENT-000994,ID-0188,acct-okt-ID-0188-4b7f60,okta,role-okt-005,Help Desk Admin,False,perm-okt-01-01,mfa-config,write,write,False,2026-02-11T12:44:11.753005
ENT-000995,ID-0188,acct-okt-ID-0188-4b7f60,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-01,sso-apps,write,write,False,2026-02-11T12:44:11.753005
ENT-000996,ID-0188,acct-okt-ID-0188-4b7f60,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2026-02-11T12:44:11.753005
ENT-000997,ID-0188,acct-git-ID-0188-4cbc8f,github,role-git-002,Member,False,perm-git-01-03,repos:public,delete,admin,True,2026-04-18T12:44:11.753005
ENT-000998,ID-0188,acct-git-ID-0188-4cbc8f,github,role-git-002,Member,False,perm-git-00-02,repos:private,create,write,False,2026-04-18T12:44:11.753005
ENT-000999,ID-0189,acct-git-ID-0189-dbe748,github,role-git-004,Triage,False,perm-git-03-02,packages,create,write,False,2025-07-16T12:44:11.753005
ENT-001000,ID-0189,acct-git-ID-0189-dbe748,github,role-git-004,Triage,False,perm-git-01-03,repos:public,delete,admin,True,2025-07-16T12:44:11.753005
ENT-001001,ID-0190,acct-okt-ID-0190-bfd698,okta,role-okt-003,Everyone,False,perm-okt-04-00,policies,read,read,False,2026-02-04T12:44:11.753005
ENT-001002,ID-0190,acct-okt-ID-0190-bfd698,okta,role-okt-003,Everyone,False,perm-okt-00-00,sso-apps,read,read,False,2026-02-04T12:44:11.753005
ENT-001003,ID-0190,acct-okt-ID-0190-bfd698,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2026-02-04T12:44:11.753005
ENT-001004,ID-0190,acct-okt-ID-0190-bfd698,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2026-02-04T12:44:11.753005
ENT-001005,ID-0190,acct-okt-ID-0190-bfd698,okta,role-okt-003,Everyone,False,perm-okt-04-02,policies,create,write,False,2026-02-04T12:44:11.753005
ENT-001006,ID-0190,acct-sal-ID-0190-a2170a,salesforce,role-sal-005,Chatter User,False,perm-sal-03-01,reports,write,write,False,2025-07-24T12:44:11.753005
ENT-001007,ID-0191,acct-git-ID-0191-a70f45,github,role-git-003,Collaborator,False,perm-git-00-00,repos:private,read,read,False,2025-10-08T12:44:11.753005
ENT-001008,ID-0191,acct-git-ID-0191-a70f45,github,role-git-003,Collaborator,False,perm-git-03-02,packages,create,write,False,2025-10-08T12:44:11.753005
ENT-001009,ID-0191,acct-git-ID-0191-a70f45,github,role-git-003,Collaborator,False,perm-git-03-01,packages,write,write,False,2025-10-08T12:44:11.753005
ENT-001010,ID-0191,acct-aws-ID-0191-2fe219,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-05-02,kms:*,create,write,False,2025-12-01T12:44:11.753005
ENT-001011,ID-0191,acct-aws-ID-0191-2fe219,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-02-02,iam:*,create,write,False,2025-12-01T12:44:11.753005
ENT-001012,ID-0191,acct-aws-ID-0191-2fe219,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-02,lambda:*,create,write,False,2025-12-01T12:44:11.753005
ENT-001013,ID-0191,acct-aws-ID-0191-2fe219,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-01,lambda:*,write,write,False,2025-12-01T12:44:11.753005
ENT-001014,ID-0191,acct-aws-ID-0191-2fe219,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-00,lambda:*,read,read,False,2025-12-01T12:44:11.753005
ENT-001015,ID-0191,acct-okt-ID-0191-455acf,okta,role-okt-003,Everyone,False,perm-okt-04-00,policies,read,read,False,2026-06-18T12:44:11.753005
ENT-001016,ID-0191,acct-okt-ID-0191-455acf,okta,role-okt-003,Everyone,False,perm-okt-00-00,sso-apps,read,read,False,2026-06-18T12:44:11.753005
ENT-001017,ID-0191,acct-okt-ID-0191-455acf,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2026-06-18T12:44:11.753005
ENT-001018,ID-0191,acct-okt-ID-0191-455acf,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2026-06-18T12:44:11.753005
ENT-001019,ID-0191,acct-okt-ID-0191-455acf,okta,role-okt-003,Everyone,False,perm-okt-04-02,policies,create,write,False,2026-06-18T12:44:11.753005
ENT-001020,ID-0192,acct-sal-ID-0192-674e6b,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2025-12-14T12:44:11.753005
ENT-001021,ID-0193,acct-okt-ID-0193-e97246,okta,role-okt-005,Help Desk Admin,False,perm-okt-01-01,mfa-config,write,write,False,2025-12-02T12:44:11.753005
ENT-001022,ID-0193,acct-okt-ID-0193-e97246,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-01,sso-apps,write,write,False,2025-12-02T12:44:11.753005
ENT-001023,ID-0193,acct-okt-ID-0193-e97246,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2025-12-02T12:44:11.753005
ENT-001024,ID-0193,acct-aws-ID-0193-f37121,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-02,s3://prod-data,create,write,False,2025-08-20T12:44:11.753005
ENT-001025,ID-0193,acct-aws-ID-0193-f37121,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2025-08-20T12:44:11.753005
ENT-001026,ID-0193,acct-aws-ID-0193-f37121,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-03,s3://prod-data,delete,admin,True,2025-08-20T12:44:11.753005
ENT-001027,ID-0193,acct-aws-ID-0193-f37121,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-01-00,ec2:*,read,read,False,2025-08-20T12:44:11.753005
